"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2269","184799_at","Y47G6A.9","171916","hypothetical protein",0.021249684591945,9.51736013239758,0.187310721243133,0.853707172850882,0.88865674258317,-7.26442679679671
"2270","184804_at","Y54G11A.4","190295","hypothetical protein",0.510578691055743,5.9300461488396,3.72356714823636,0.00177231844142723,0.00587018896008859,-1.9828511566763
"2271","184808_s_at","R12E2.13","172010","hypothetical protein",0.193536168825723,9.57354225662317,2.02023168158142,0.0599464737416709,0.105386507378907,-5.35922097945278
"2272","184833_at","Y42G9A.1","175867","hypothetical protein",0.351972686018412,5.24295565393222,2.89676962704622,0.0102842863757535,0.0248900024300012,-3.70708761789009
"2273","184836_at","H10D18.5","186716","hypothetical protein",0.762265945921238,4.52394655549812,6.55648766852536,5.74975262768847e-06,4.75723580505177e-05,3.82162389232113
"2274","184840_at","Y46G5A.20","174915","hypothetical protein",1.2185565514722,6.63682472863705,7.97652667635607,4.75421757396285e-07,6.61759421480824e-06,6.37265158851401
"2275","184843_at","Y42G9A.3","175865","hypothetical protein",-0.713294679007105,6.39306392883531,-4.63828325706171,0.00025488384513794,0.00115278268354144,-0.0382331110646037
"2276","184845_at","F53E10.1","178729","MOSC domain-containing protein",0.516050400994537,7.83606929906416,4.16263747836135,0.00069458640210301,0.0026656491841755,-1.04753453310057
"2277","184849_at","T28A11.2","189009","DUF19 domain-containing protein",0.342277229338321,6.2160296182934,2.14791469276732,0.0469334801248966,0.0861790454076701,-5.13723252855633
"2278","184850_at","F35F10.6","185311","hypothetical protein",-0.243910808755952,4.35117388841227,-1.91066009516353,0.073631955402514,0.12466311572411,-5.54315589257159
"2279","184853_at","C18A11.1","182759","hypothetical protein",0.941571473323858,6.72438497251481,5.25323091388072,7.19475169895068e-05,0.000398964289689154,1.2438159527268
"2280","184855_at","T23B12.8","188778","Cys_knot domain-containing protein",0.46733395544351,6.92952979664582,2.04310383562126,0.0573977128707199,0.101547926461986,-5.32004161254124
"2281","184860_at","C40A11.8","183356","hypothetical protein",0.226646800571372,5.42460139750649,1.51109812991537,0.149728588049453,0.220937088523078,-6.15442516742188
"2282","184862_at","ent-5","184599","Equilibrative Nucleoside Transporter",-0.364174665402405,8.30651857599317,-3.35066315717293,0.00393344452058926,0.0113985153932295,-2.77082542843004
"2283","184863_s_at","dod-24","178245","CUB_2 domain-containing protein",-0.885661153662396,8.77846642335905,-4.40098420994547,0.000419397380714889,0.00174365610925333,-0.540526694241499
"2284","184864_at","ule-4","178331","UPF0375 protein ule-4",-0.0692359301845507,12.8459759720823,-0.703567736176511,0.491538427500169,0.578198940105981,-7.02547114605253
"2285","184879_at","T14G11.1","188507","hypothetical protein",0.692979337706964,5.25894345080075,5.19247748001833,8.1372277163251e-05,0.000441251489948968,1.11871737820478
"2286","184885_at","W10G11.2","189336","DUF19 domain-containing protein",-0.319110274696298,6.56489426410597,-1.46935728950062,0.160595360848922,0.233707129182112,-6.21225616258839
"2287","184895_at","Y47G6A.3","189991","hypothetical protein",-0.0469198820817773,4.95799111494565,-0.316761737258273,0.755407691004542,0.813335933769414,-7.23011964897384
"2288","184896_at","sdz-4","183119","SKN-1 Dependent Zygotic transcript",-0.398738688234495,5.77099871380855,-2.51623149216364,0.0225756771854703,0.0472410632129684,-4.45734649571173
"2289","184910_at","C02E7.10","182116","hypothetical protein",0.376393017943122,4.23786786399927,3.10110845712379,0.00668648066076759,0.0174568047559796,-3.2898653196263
"2290","184914_at","fbxb-10","188288","F-box domain-containing protein",-0.305282159269611,5.37557279678008,-1.71045426091158,0.105966751442829,0.167888052247947,-5.86188796603001
"2291","184927_s_at","cutl-2","174532","ZP domain-containing protein",0.0824889875584462,4.67783553516534,0.59123778473315,0.562395704735905,0.641814474205999,-7.10032667497071
"2292","184928_at","fbxc-18","183117","F-box C protein",-0.355537930888923,5.70521064528015,-3.24921338234582,0.00488261087599512,0.0135736582352664,-2.98287801830852
"2293","184935_at","C34D4.10","183208","hypothetical protein",-0.116097041770061,6.66623242105842,-1.02934919890081,0.318209406426526,0.407910613218141,-6.74090670550173
"2294","184949_s_at","F01F1.14","175830","hypothetical protein",-0.372841163268252,5.42330460848278,-1.38849208758264,0.183497951064625,0.261066685752127,-6.32072297346667
"2295","184953_at","fbxa-115","190970","F-box domain-containing protein",0.606240438628001,4.96921763778491,3.82579227372508,0.00142429458786488,0.00494776589371404,-1.76537656909377
"2296","184967_at","srv-15","190889","G_PROTEIN_RECEP_F1_2 domain-containing protein;Serpentine Receptor, class V",-0.437479015663473,4.90923597979976,-3.20446102916622,0.00537011370917272,0.0145980274884291,-3.07598829703849
"2297","184993_at","H02F09.3","186667","hypothetical protein",0.429311298510112,5.70318170341218,3.02493206448545,0.00785457864594718,0.0199595325737963,-3.44635113714336
"2298","184994_s_at","Y56A3A.18","176624","Zinc finger protein 593 homolog",0.207790208639757,6.93917283671072,1.13812840948193,0.271367246117448,0.358555581847199,-6.62478166492834
"2299","184995_s_at","C04E6.11","178978","hypothetical protein",-0.32757677770838,7.83032052289652,-3.09073227326075,0.00683495951318598,0.0177802752152124,-3.31124135705011
"2300","184996_at","F41C3.11","173816","hypothetical protein",0.42629348435753,5.19553035751611,3.32540755921091,0.0041511176565797,0.0118888465851218,-2.82373383123343
"2301","185017_at","C49H3.12","183629","hypothetical protein",0.169196241200063,4.77168564458915,1.38884096921485,0.183393722102087,0.261007447496827,-6.32026533748005
"2302","185021_at","pqn-60","187826","DUF148 domain-containing protein",0.552799105361272,4.9736739068636,3.7326806453278,0.00173810090953881,0.00578904216675465,-1.96347927238347
"2303","185024_s_at","Y56A3A.33","176636","Exonuclease domain-containing protein",0.805661305015078,6.83599163836465,7.39682549084374,1.27311380363287e-06,1.41948785057462e-05,5.36447814918477
"2304","185026_at","B0238.12","178914","hypothetical protein",0.371937945120637,7.33852343828029,2.1465286783453,0.0470596250658751,0.0863176610788163,-5.13968392859007
"2305","185030_at","fbxa-83","178378","FTH domain-containing protein",-0.191148120041397,6.58886589891141,-1.33811638636923,0.199057324448506,0.279955832360968,-6.38584163295843
"2306","185039_s_at","T25G12.6","181760","hypothetical protein",-0.165112377571111,5.92479870171448,-1.08890433104462,0.291887399903572,0.380841820274685,-6.67857963874696
"2307","185046_at","F19F10.3","184685","DUF4440 domain-containing protein",0.139116221250232,5.92555852064931,0.908810787785878,0.376569062365996,0.466695973812603,-6.85753091456393
"2308","185054_at","Y71H2B.1","190616","ACB domain-containing protein",0.272494226259571,5.4273629670944,1.58643752080006,0.131668164611544,0.199656816883686,-6.04697740316617
"2309","185055_at","ugt-26","172085","UDP-glucuronosyltransferase",0.227358244746667,6.62567141236087,1.35990517881129,0.192202418911649,0.271873842218988,-6.35791131795177
"2310","185063_at","fbxa-150","189692","F-box domain-containing protein",1.17670677080889,7.0282027082453,10.6468138431715,8.57276837500769e-09,3.10856035858974e-07,10.4693115641433
"2311","185064_at","C17H11.2","181074","hypothetical protein",-0.133867292436456,5.41024661360893,-0.844464133075536,0.410520139448238,0.500839374341472,-6.91441771055693
"2312","185069_s_at","ZK1055.6","179050","hypothetical protein",1.56065409259622,7.32721086072118,13.3504066592002,2.99059743358341e-10,2.96923602334353e-08,13.8538583319583
"2313","185070_s_at","pqn-22","177369","ZM domain-containing protein",0.73848911417113,7.88354210950711,5.16766744450073,8.5578088673905e-05,0.000460465328735721,1.06752157390054
"2314","185073_at","timp-1","179199","NTR domain-containing protein",0.895987835585569,8.12279627810786,6.1598970593734,1.2111313343767e-05,8.90726219462231e-05,3.06009928418039
"2315","185076_at","oac-32","186125","NRF domain-containing protein",-0.261484080129595,5.09553232367197,-1.79908143509256,0.0903714385315772,0.147206601045577,-5.72369516236756
"2316","185078_at","rga-3","178961","Rho-GAP domain-containing protein",-0.234637395654818,6.95163279860752,-1.69909166844182,0.108126264359673,0.170919834109111,-5.87925639240975
"2317","185083_at","C25A11.10","13222115","pseudo",-0.197485799398478,5.22420834632843,-1.72575910676328,0.103117134423608,0.164058928098606,-5.83836635858973
"2318","185084_at","math-40","353389","MATH (meprin-associated Traf homology) domain containing",0.272428918640737,4.43169649202475,1.41444351821401,0.175874933071657,0.251853870504399,-6.28643531982593
"2319","185101_at","T28A11.6","189013","pseudo",-0.167170105016108,3.72118150547597,-1.20705025296593,0.244478619739892,0.329181738558395,-6.54606556177009
"2320","185106_at","Y105C5B.5","190888","DUF4440 domain-containing protein",0.0782518172384492,8.7697795314962,0.493969862086041,0.627856336215453,0.701167895559304,-7.15506126022598
"2321","185109_at","nlp-16","177387","Neuropeptide-Like Protein",1.42399542621211,5.26507424612832,11.187697659925,4.16567946951896e-09,1.77253912121368e-07,11.2012142885041
"2322","185115_s_at","fbxb-104","173692","FBA_2 domain-containing protein",-0.325362829780532,3.5416171215772,-2.18873436825208,0.0433549610563851,0.0804584724544397,-5.06464320589385
"2323","185126_at","pcbd-1","188368","Putative pterin-4-alpha-carbinolamine dehydratase",0.181805737173962,7.81986150853121,1.06997297918484,0.300076049014878,0.388607802606224,-6.69872290968482
"2324","185127_s_at","fbxc-32","173476","F-box C protein",-0.433591263246472,6.82863555919679,-3.66172313816584,0.00202303755342775,0.0065803951620856,-2.11420466698126
"2325","185137_at","clec-121","189537","C-type LECtin",0.222886729641761,3.5827674835304,1.57369881268487,0.134585979928179,0.203121077198881,-6.06541713807811
"2326","185143_at","Y25C1A.2","189535","hypothetical protein",-0.408883640309534,4.40517496483673,-2.70551498960403,0.0153147347972448,0.0344643519182466,-4.08918168994844
"2327","185145_at","Y46D2A.2","189952","hypothetical protein",1.78611261596537,6.11303897071915,11.4439784340814,2.98728081141247e-09,1.38686226274189e-07,11.5377839863127
"2328","185153_s_at","F35E12.10","179868","CUB_2 domain-containing protein",1.05403528470785,10.0298974265754,8.38662506199886,2.43104122681493e-07,3.89692338636783e-06,7.05879660067586
"2329","185154_at","mlt-3","189743","ANK_REP_REGION domain-containing protein",1.70206840890462,7.6543261167958,10.6648305314687,8.36538239589117e-09,3.07367023152407e-07,10.4941753285832
"2330","185158_s_at","C33C12.4","173573","hypothetical protein",0.497035809689113,4.69063659435486,3.33135707222751,0.00409879017813907,0.0117632175105574,-2.81127683061778
"2331","185161_at","Y53G8B.1","190243","hypothetical protein",0.163083441546862,5.90033027122645,1.51338943117176,0.149150237737179,0.220244003532812,-6.15121508004526
"2332","185162_at","Y105C5B.9","178445","Phytanoyl-CoA dioxygenase domain-containing protein 1 homolog",0.0190320448489674,5.81309627604681,0.14549912755327,0.886084219251566,0.914596830267087,-7.27176052931715
"2333","185173_at","F41E6.12","185621","hypothetical protein",0.882734346168877,7.76509435887407,7.15867894137529,1.93289397311996e-06,1.98526302165277e-05,4.93707445052736
"2334","185180_at","F14D2.11","184461","Ubiquitin-like domain-containing protein",0.0591648204297002,7.89374547100893,0.367882372737842,0.717650282905439,0.781051240158274,-7.21177433189059
"2335","185185_at","F59E11.7","179277","DUF19 domain-containing protein",1.83220898925018,5.28134954510163,7.44963855572398,1.16171196481142e-06,1.31639643838685e-05,5.45821160852412
"2336","185189_at","slc-17.5","184790","MFS domain-containing protein",0.506021397187525,5.96376741126996,3.09209440154449,0.00681528525612003,0.0177512426720928,-3.30843628632557
"2337","185198_at","acds-10","178962","ACaD (ACAD, acyl-CoA Dehydrogenase) Sequence homolog",-0.042296322281774,5.08079940447516,-0.294343709555227,0.772176031880233,0.826482046442652,-7.23731114176968
"2338","185213_at","F19B10.6","184671","hypothetical protein",-0.490465229323085,4.10654735636344,-3.46054706140269,0.00311079107607117,0.00937960866754649,-2.5398228397381
"2339","185215_at","Y46G5A.28","174921","hypothetical protein",-0.463195636810648,5.45093465273491,-3.15418146416596,0.0059751461053265,0.0159108296674403,-3.18024762414555
"2340","185223_at","K02F3.12","175246","Putative ATP-dependent DNA helicase Q1",-0.0845552672958458,6.99082541860257,-0.72748042563549,0.477155832973389,0.564946003264915,-7.00795302864694
"2341","185229_at","Y39B6A.5","180260","hypothetical protein",0.918842041981028,7.73739800741409,6.67489624115896,4.62231187874156e-06,3.99897106521832e-05,4.04487422980673
"2342","185233_at","scrm-8","187152","Phospholipid scramblase",-0.160558649583653,4.28036808833874,-0.994060766953405,0.334587222273444,0.423952815825057,-6.77638428679789
"2343","185243_at","hpo-28","175798","Major sperm protein",0.901756288394529,5.48639342231101,5.50217560975197,4.36497152992087e-05,0.000262654131021212,1.75226923602014
"2344","185246_at","C07A12.2","180726","hypothetical protein",0.548142796719848,5.84674759092583,4.28176903340879,0.000539521757748556,0.00216535681406302,-0.793893533968477
"2345","185247_at","C13A10.2","182559","hypothetical protein",1.1274270283747,5.52418627453352,8.309468185226,2.75356444942842e-07,4.26853671156748e-06,6.93138573616864
"2346","185251_s_at","F11G11.5","173836","hypothetical protein",0.286457308800063,10.2277228604128,3.03926409202188,0.00762053217804588,0.0195194221022428,-3.41699016520846
"2347","185253_at","C37C3.10","183290","hypothetical protein",1.01544776405316,4.82455395055198,7.49254102073981,1.07872590689469e-06,1.242620727003e-05,5.53407566137684
"2348","185269_at","F55A12.2","172185","hypothetical protein",-0.472857667081114,7.98595466608335,-4.39926959118239,0.000420916290489109,0.00174822801926253,-0.544166694848919
"2349","185270_at","irg-3","178726","Infection Response Gene",-0.604926019573583,8.21906429928429,-4.27813687127693,0.00054368623048361,0.00217787856015049,-0.801620980252224
"2350","185278_at","ceh-82","185766","C. Elegans Homeobox",-0.264786537998673,4.00185366561203,-1.51337746522152,0.149153253231813,0.220244003532812,-6.15123185373998
"2351","185288_at","fbxa-3","188289","F-box domain-containing protein",0.330749234927298,3.69471388019228,2.67898061320643,0.0161773420243871,0.0359976073861762,-4.14143767839089
"2352","185289_at","C24D10.5","182846","hypothetical protein",-0.287204666493191,6.94844559050657,-2.06348007944821,0.0552104057662018,0.0982617977144949,-5.28491774778735
"2353","185293_at","flh-3","189435","FLYWCH-type domain-containing protein",-0.475483942471953,7.67215303281572,-3.81099443715585,0.00147007180014357,0.00504958764958706,-1.79687967663373
"2354","185295_s_at","C01B10.3","177427","hypothetical protein",0.903963038363186,8.23305904387759,6.30627988310151,9.17670597688026e-06,7.08645628214642e-05,3.34363080783366
"2355","185298_s_at","ZK1193.2","180396","hypothetical protein",0.0793683881413374,5.47460239667435,0.516367771327492,0.612467165697189,0.688592095162382,-7.14329784793344
"2356","185308_at","C40A11.2","183352","BTB domain-containing protein",0.0118679572347276,3.9749599060554,0.0876791128730065,0.931189900013233,0.947781763010783,-7.27887202824421
"2357","185322_s_at","mlp-1","175847","LIM zinc-binding domain-containing protein",0.694535430398757,8.25159712004192,5.23793512676041,7.420917845034e-05,0.000408787680499231,1.21235619113643
"2358","185333_at","btb-9","185768","BTB domain-containing protein",-0.380506687286722,5.2066971217862,-2.31666436571427,0.033709185832166,0.0658086633521218,-4.83244031312505
"2359","185338_at","fbxb-11","185769","F-box domain-containing protein",-0.300556049318502,3.37356678849904,-2.32099883723678,0.0334203922794889,0.0655209383194494,-4.82445372468204
"2360","185340_at","C40A11.4","173571","BTB domain-containing protein",-0.687658190416991,4.75252051146762,-3.20938475366514,0.00531421251090767,0.01446492569875,-3.06575813669534
"2361","185341_s_at","bcc-1","178008","SAM domain-containing protein",0.848072307680011,4.52817834117082,5.30491186473549,6.48170019145452e-05,0.000365571697429671,1.34992854764651
"2362","185348_at","zip-12","176655","bZIP transcription factor family",0.411544258441648,7.31677053577024,3.42614136294836,0.00334808562214874,0.00997251217454303,-2.61228375396018
"2363","185350_at","pmt-2","178854","Phosphoethanolamine MethylTransferase",0.106774892093322,10.6519303470716,0.772587477849671,0.4507218500145,0.539314236602716,-6.97341859299598
"2364","185357_at","Y37D8A.16","176709","hypothetical protein",0.829590094246536,8.44455076502072,6.70113178947279,4.40523974751331e-06,3.8705994657148e-05,4.09408067395872
"2365","185364_at","R13D11.1","187861","hypothetical protein",-0.511324998050762,3.92396530515926,-3.35492679652162,0.00389782893420154,0.011334690833766,-2.76188617315693
"2366","185368_at","W10G11.3","173704","DUF19 domain-containing protein",-0.39810777993168,6.5934449662823,-2.47193104580847,0.0246964753754666,0.0509067238337596,-4.54185555170511
"2367","185369_at","ugt-27","182508","UDP-glucuronosyltransferase",-0.245618423798083,4.6848397824554,-1.42108351724795,0.173966486570406,0.249556372640441,-6.27758251549677
"2368","185370_at","fbxc-43","6418620","F-box C protein",-0.182242718836037,5.69729201829823,-1.50783840929239,0.150554598964117,0.221932337632738,-6.15898566894035
"2369","185372_at","Y57A10A.1","190331","SPK domain-containing protein",-0.0537494906364406,5.4955942149522,-0.514118687636652,0.614004218834953,0.689390843441506,-7.14450189105328
"2370","185389_at","D2096.10","183968","hypothetical protein",0.0183508865985331,4.3365485283718,0.136262147951322,0.893267210444637,0.920393894521886,-7.27313287053589
"2371","185391_at","sft-1","175415","SURF1-like protein",-0.175110926860659,6.73795519305343,-1.56795355153281,0.135919708217965,0.204911490697366,-6.07369776795741
"2372","185398_at","pqn-31","179291","Prion-like-(Q/N-rich)-domain-bearing protein",0.698401935060392,6.42912775684924,4.55833211351949,0.00030128700905073,0.00132730040182215,-0.207108883066723
"2373","185399_at","Y75B8A.28","190712","hypothetical protein",1.53852111316858,7.30241470574717,8.92429773394074,1.04119343922941e-07,2.16008788138639e-06,7.92551519292884
"2374","185404_s_at","Y38E10A.3","174892","hypothetical protein",-0.119735807955925,3.04392256648179,-1.01073314671794,0.326776587871993,0.415912444156392,-6.75975862243774
"2375","185413_at","Y75B12B.3","190717","hypothetical protein",0.287628930938244,4.14557957045208,1.82193544534348,0.0866920114906152,0.142381129545437,-5.68729745343726
"2376","185414_at","R09F10.5","187750","hypothetical protein",0.621386014516666,4.65439440297578,4.46901526651436,0.000363422514936234,0.00154797945585709,-0.396212778462115
"2377","185416_at","F35D11.4","173797","CYTH domain-containing protein",-0.307813786280013,8.74220053385477,-3.22549737040464,0.00513525695838656,0.0140696593406517,-3.03225603536951
"2378","185423_at","pqe-1","175731","Exonuclease domain-containing protein;Putative RNA exonuclease pqe-1",-0.506939746930388,5.76797475150743,-3.58010881674222,0.00240900217517736,0.00755303689510497,-2.28722165548431
"2379","185425_at","clec-4","189654","C-type LECtin",-0.148752242189823,6.34620907945797,-0.928270621743772,0.366684482056193,0.456712750948126,-6.83958260268827
"2380","185433_at","Y87G2A.13","173230","hypothetical protein",-0.573175125514693,5.81151193539362,-3.7240531621297,0.00177047672963186,0.0058687503676986,-1.98181816484209
"2381","185434_at","fbxa-158","182402","F-box domain-containing protein",1.46108043947081,4.54431175115505,8.76665882533369,1.33026007317774e-07,2.48752668392429e-06,7.67519162439659
"2382","185446_at","ZK1240.3","173588","RING-type domain-containing protein",0.258624228324025,5.26726225797986,1.87353749013131,0.0788668050907929,0.131655155015455,-5.60400506144493
"2383","185447_at","sdz-10","184179","SKN-1 Dependent Zygotic transcript",-0.272859186455224,3.74385516768525,-1.68782300480118,0.110305408828092,0.173706025231549,-5.89640114688819
"2384","185458_s_at","F19B10.2","173711","hypothetical protein",-0.110997787448025,7.16340582192914,-0.827078337770748,0.420025367315946,0.509306711749781,-6.92913226096787
"2385","185462_at","C16A11.5","182650","hypothetical protein",0.148103590240519,4.71229407778866,1.21525381383081,0.241418898884117,0.32600932912784,-6.53643740737686
"2386","185467_at","ctn-1","171818","alpha-CaTuliN (catenin/vinculin related)",0.214282542428843,6.41579324460381,1.43092762120488,0.171168271692735,0.246298030696585,-6.26439835684834
"2387","185477_s_at","AH9.3","180537","hypothetical protein",0.159136170454804,6.97043961613476,1.39029619054755,0.182959489206348,0.260567305324615,-6.31835551229454
"2388","185481_at","Y57A10A.7","190335","hypothetical protein",0.209475299985022,3.77607025348504,1.62831913529002,0.122450321094309,0.187934427296014,-5.98558895729753
"2389","185485_at","lin-33","177361","hypothetical protein",1.55203453356403,8.07839885586535,13.5454678044736,2.40038246472888e-10,2.56656278921011e-08,14.0736743657281
"2390","185490_at","C27A12.4","182954","hypothetical protein",-0.325649388430397,5.92761636828227,-1.9888520519589,0.063610048137704,0.110246841535422,-5.41254076934178
"2391","185494_at","F42A10.6","175874","hypothetical protein",0.179938446455143,8.49688710823964,1.42384059309325,0.173179038935045,0.248762174426159,-6.2738971271731
"2392","185498_at","Y106G6D.6","190917","hypothetical protein",1.22781100233788,7.82161748977902,6.35872520372042,8.31421340472402e-06,6.50474106898671e-05,3.44451923712996
"2393","185502_at","Y75B12B.1","190716","hypothetical protein",0.21439518768997,10.170762017536,2.0898807257028,0.052489314512603,0.0941826340436982,-5.23910628495673
"2394","185505_s_at","tbc-20","175139","Rab-GAP TBC domain-containing protein",-0.236695441481479,6.44779894705368,-1.71844626958134,0.10447030868838,0.165958547516398,-5.84962340520364
"2395","185506_at","anmt-2","175868","Amine N-MethylTransferase",0.352297480563772,6.54692406029996,2.84072727696089,0.0115633887690032,0.0273352217498545,-3.81998252035972
"2396","185512_at","F35H10.2","185328","hypothetical protein",-0.289930458452234,5.52248905469432,-2.56816394365636,0.020309536235285,0.0433200849622192,-4.35744211388485
"2397","185517_at","pqn-52","172210","Prion-like-(Q/N-rich)-domain-bearing protein",0.673963087071112,6.26247179905281,4.22023491676152,0.000614657208584337,0.00242260922476057,-0.924860292688229
"2398","185519_at","swm-1","182893","Sperm activation Without Mating",0.797192367433967,10.061513704515,5.75455696264111,2.65099868121556e-05,0.000174363793385945,2.26046115771264
"2399","185522_at","Y106G6H.1","172919","hypothetical protein",0.183336892443882,7.38453316745629,1.64669797916445,0.118582454660175,0.183688274863644,-5.95828553422216
"2400","185551_at","clec-135","173760","C-type LECtin",-0.388948118503974,5.42682418429124,-2.78736007827565,0.0129238213019391,0.0300570746397579,-3.92679286292964
"2401","185554_s_at","Y39B6A.1","180264","hypothetical protein",0.881970526124306,8.85384169683501,6.35083864984821,8.43833490282232e-06,6.57716944762039e-05,3.42937148752805
"2402","185557_s_at","lys-7","178772","Lysozyme-like protein 7",-0.0162186708986241,12.1013417450365,-0.100312164523097,0.921308543598538,0.941180492579455,-7.27761892160557
"2403","185558_at","T01B10.5","187935","hypothetical protein",0.0560356788394722,4.96052727101606,0.399341205613537,0.694777095366393,0.760753954356606,-7.19914585954683
"2404","185560_at","Y43F8B.11","189874","DUF19 domain-containing protein",1.0474132910484,6.02439940850421,8.24765217198274,3.04420190321819e-07,4.61611706778904e-06,6.82874851990696
"2405","185561_at","sav-1","188402","SAlVador (cell proliferation regulator) homolog",0.530267052220239,6.12285592817497,4.16245297995116,0.000694858672229919,0.0026656491841755,-1.04792759721792
"2406","185572_at","slc-30A5","173299","SLC (SoLute Carrier) homolog",-0.0208586093104497,5.93046681137101,-0.16944175327492,0.867514749744616,0.899376662057709,-7.26778571038957
"2407","185577_s_at","sea-1","173710","T-box transcription factor 18",-0.336866524561449,8.51984586947422,-3.75506917584019,0.00165682611348933,0.00560792604971632,-1.91587478938319
"2408","185579_at","R09F10.8","181088","hypothetical protein",-0.231312446273,8.64093276836163,-1.95534162905746,0.0677443655597916,0.116129759762538,-5.46891678017216
"2409","185583_at","H06H21.8","186700","CHK domain-containing protein",0.15941226312989,7.19189772286916,1.06066971160476,0.304160968522116,0.392678402085828,-6.70850921356096
"2410","185586_at","pll-1","187273","Phosphoinositide phospholipase C",0.492400660865362,4.3068101314919,3.71805326581381,0.00179334778638399,0.0059210295084887,-1.99456982770385
"2411","185587_at","H35B03.1","186800","hypothetical protein",0.127967714152978,5.64264137660416,1.2879766597189,0.215572701378868,0.297957628355943,-6.44873016640127
"2412","185590_s_at","C45H4.14","178694","hypothetical protein",-0.107004474806891,7.76764464270203,-0.884691409774825,0.38906765852125,0.480430007709094,-6.87929908255723
"2413","185602_at","Y43F8B.12","189875","hypothetical protein",0.371521108656037,4.63633246000428,2.02988535978169,0.0588584551709466,0.103752751653478,-5.34271660404234
"2414","185614_s_at","tag-276","174865","hypothetical protein",-0.55408890929031,6.93220899335414,-3.95442645448655,0.00108212354616867,0.00390350794768455,-1.49132196019823
"2415","185616_at","wago-2","186279","pseudo",-0.0603910363791931,8.20644129585543,-0.387689064685055,0.703215233694436,0.768048068230958,-7.20394194335781
"2416","185620_at","fbxb-105","184178","F-box domain-containing protein",-0.351873415425102,3.65252986732367,-2.65788613624914,0.0168961696340639,0.037200120049655,-4.18283753967098
"2417","185621_at","mesp-1","177655","MEiotic SPindle",-0.139889638851143,12.4284591892457,-1.40576318289324,0.178395499721037,0.254763436245453,-6.2979594662352
"2418","185622_at","madf-10","190925","MADF domain-containing protein",0.0638391228717623,6.16437947995118,0.492998156431416,0.628528069525062,0.701542304582309,-7.1555601506037
"2419","185628_at","F21D12.3","174201","Aa_trans domain-containing protein",0.884623000123518,5.00048639886468,7.80799369262669,6.30205409389533e-07,8.42293768318703e-06,6.08422100584052
"2420","185630_at","C39D10.6","183338","hypothetical protein",0.114742719049847,3.83195574320059,0.810466397733904,0.429238515489771,0.518367972659236,-6.94292862985715
"2421","185636_at","srbc-24","183491","Serpentine Receptor, class BC (class B-like)",-0.42079286048445,4.96158247883931,-2.19657957900129,0.0426967037712635,0.0795842829157454,-5.05060620563105
"2422","185643_s_at","tnt-2","181119","TropoNin T",0.852687583704762,8.69517810861465,6.81138147193184,3.60272712981689e-06,3.32294957845583e-05,4.29983222719083
"2423","185646_at","grd-14","187934","GRounDhog (hedgehog-like family)",-0.155967201314179,6.83078486283918,-0.972963768056906,0.34465792305124,0.434206507288118,-6.79707043328778
"2424","185668_s_at","C29H12.6","174021","hypothetical protein",0.279712020503958,4.77700496997029,2.42285406292347,0.0272654190402411,0.0555160143543972,-4.63467392795237
"2425","185669_at","Y75B8A.39","3565029","hypothetical protein",2.28265794917753,4.8782277875735,9.59718158057712,3.77878632574865e-08,9.43565208285741e-07,8.95989359617451
"2426","185670_at","R03H10.1","187555","hypothetical protein",-0.0533960097156436,5.80016602802353,-0.360697426197705,0.722914368908626,0.785244313193272,-7.21451573546348
"2427","185675_at","Y53F4B.11","190213","hypothetical protein",-0.4319957342662,3.63122321691586,-3.03668176945815,0.00766219264208,0.0195900326900513,-3.42228322294985
"2428","185688_at","Y106G6H.9","190927","F-box domain-containing protein",-0.269707155976058,5.08232023279154,-1.54602093758512,0.141114157745362,0.210988181354665,-6.10510275704033
"2429","185690_at","C25E10.8","182892","hypothetical protein",0.773412676609359,10.6910998724593,4.51527324775916,0.000329762659901542,0.00143091601643021,-0.298219145808735
"2430","185692_at","Y43F8B.14","189876","SNF2_N domain-containing protein",0.296092169273505,3.83692854714127,2.36814632119883,0.0304250312292758,0.0605596086997996,-4.73710132795069
"2431","185693_at","W02F12.2","189124","Alkaline ceramidase",1.42162615109278,5.9151541644898,7.64650914149868,8.28454306012814e-07,1.04458644021066e-05,5.80427586216536
"2432","185715_s_at","fbxb-72","178582","F-box domain-containing protein",-0.236733353899251,4.21242535133986,-1.6029614845529,0.127963312361144,0.194889339863394,-6.02289625441957
"2433","185717_s_at","F21C10.7","179292","hypothetical protein",1.0646920014209,4.89094211812753,6.35201749106084,8.41966020495242e-06,6.57490319375498e-05,3.43163622452995
"2434","185721_at","C25E10.5","179280","hypothetical protein",1.7516680596281,7.73505324254405,14.7567748871608,6.49066283940675e-11,1.28886019239648e-08,15.3752238934409
"2435","185723_at","ttr-47","179270","TransThyretin-Related family domain",0.39189816894563,10.3569956309908,3.22194471850098,0.00517419711740059,0.0141670400391073,-3.03964606549742
"2436","185726_at","sand-1","177318","SAND endocytosis protein family",-0.240228160516418,10.810306591662,-2.27433570489925,0.0366544143873363,0.0703724254121511,-4.91003317914587
"2437","185733_at","F46E10.2","179042","hypothetical protein",-0.407697483746594,6.77948501197592,-2.59034569465533,0.0194091078667363,0.0416980833613036,-4.31450545370973
